species,clonality,height,GF,lifespan,cotyledon,latitude,longitude,altitude,SR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,aridity,NPP,bd,ph,soc,tn
Acacia_ixodes,0,5,W,Perennial,Eudicot,-27.195055,147.2095,309,19.827916666666653,20.1416668693225,13.84666667878625,45.983018284712,593.3947979633565,34.20800018310545,4.5959997177124,29.52000027894975,26.5853328704834,12.6009999116262,26.645666599273703,12.5343333085378,573,77.5,22,41.675140746585555,188.5,74,186,75.5,0.3397,276.3,1.29999995231628,6.30000019073486,17,1.0500000119209298
Acacia_jackesiana,0,1,W,Perennial,Eudicot,-19.39111,146.27,445,20.4335833333333,22.5613332589467,11.2206667264303,54.5064149909892,335.403643624233,32.423999786377,11.4759998321533,20.4640007019043,25.8599999745687,18.8973333040873,26.2846663792928,17.7633334795634,770,180,11,88.6358084471105,445,39,411,44,0.4486,581.1,1.29999995231628,6.5,17.5,1
Acacia_jacksonioides,0,0.7,W,Perennial,Eudicot,-30.73138889,116.6811111,315,20.0023333333333,18.4419999519984,12.7020000616709,46.6161183953288,543.677067150823,31.3239994049072,3.93600010871887,27.7159993648529,12.9753330945969,23.2840000788371,25.1199998855591,12.1333332856496,371,63,10,59.4994112190252,172,37,42,172,0.2511,358,1.20000004768372,6.19999980926514,15.3999996185303,0.699999988079071
Acacia_jamesiana,0,6,W,Perennial,Eudicot,-27.38333333,119.75,507,21.3055,21.0845001935959,13.9413334528605,43.7163797430669,651.07728949723,36.2319984436035,4.39200019836426,31.7319979667664,28.1966663996379,20.3413333892822,28.9153334299723,12.9579999446869,256,41,6,51.3830069512424,100,26,77,62,0.1356,127.2,1.29999995231628,7.19999980926514,13,0.400000005960464
Acacia_jasperensis,0,6,W,Perennial,Eudicot,-15.7652629,130.70061299999998,139.5,21.9183333333333,27.4963332811991,13.4080002307892,62.3118595774828,307.048028227751,37.3199996948242,15.8680000305176,22.1199998855591,29.228666305542,23.6119998296102,30.449333190918,23.6119998296102,869.5,215,1,113.769522395905,580,6,249,6,0.4052,222.8,1.39999997615814,6.5,13.8000001907349,1.10000002384186
Acacia_jennerae,1,6,W,Perennial,Eudicot,-30.39861111,123.55,392,20.1854166666667,19.4858332872391,13.5289999445279,46.2128872661824,573.8174479414849,33.51200103759765,3.6339999437332153,29.5240023136139,23.6726668675741,18.251000086466448,26.804666837056452,11.8439997434616,280,36,11,36.43541516266845,94,39,70,59,0.1733,176.05,1.29999995231628,7.59999990463257,15.3499999046326,0.600000023841858
Acacia_jensenii,0,6,W,Perennial,Eudicot,-20.23191037,131.784584,341,22.4521666666667,25.3288333018621,15.6376667022705,51.6547174505089,555.317085190819,39.1879997253418,8.74400043487549,30.6799993515015,31.0713322957357,18.054666519165,31.0799999237061,17.7693332036336,357,101,3,107.508608762105,237,13,233,13,0.1954,87.6,1.39999997615814,7.5,8.30000019073486,0.400000005960464
Acacia_jibberdingensis,0,4,W,Perennial,Eudicot,-29.8667,117.45,345,20.3719166666667,19.6448333859444,13.0640000502268,45.1611458343771,592.377475089692,33.3320007324219,4.07999992370605,29.2839996814728,13.5366665522257,22.0526663462321,26.9826663335164,12.403333346049,303,45,11,46.921887878913,125,39,53,116,0.186,238.5,1.20000004768372,7,13.5,0.699999988079071
Acacia_johannis,0,2,W,Perennial,Eudicot,-16.9,144.85,596,20.0053333333333,22.8373330434163,12.2759997049967,60.1882766625859,270.34325655753,32.523998260498,12.1280002593994,20.3959980010986,25.1146666208903,20.0759998957316,25.7146660486857,19.1033331553141,931,245,4,115.642839148911,623,14,461,19,0.694,654.3,1.39999997615814,6.09999990463257,18,1.29999995231628
Acacia_johnsonii,0,3,W,Perennial,Eudicot,-26.4167,150.52,354,18.9585833333333,18.9910000562668,12.9486668507258,48.2717653034789,505.751475351836,31.8439998626709,5.00799989700317,26.7239999771118,24.8500003814697,12.1746666431427,24.8500003814697,12.1746666431427,644,91,24,43.851260347271,257,88,257,88,0.4162,501.4,1.29999995231628,6,19.7000007629395,1.29999995231628
Acacia_jonesii,1,4,W,Perennial,Eudicot,-34.6864,150.3,481,16.78475,14.3976666554809,9.92699992656708,44.5346696223589,427.59967170657,24.9479999542236,2.48799991607666,22.3399999141693,19.5833333333333,9.29533343513807,19.961333433787,8.43200012048086,943.5,112.5,48.5,19.9000536156029,314.5,178.5,277,198.5,0.81525,1562.3,1,5,58.95000076293945,2.70000004768372
Acacia_jucunda,0,8,W,Perennial,Eudicot,-27.2,150.28979,358,18.9755,18.7060000300407,13.3010000387828,48.3860471449668,521.456505258145,31.8959999084473,4.09999990463257,27.3079996109009,24.4813334147135,12.0473335584005,24.6946668624878,11.7179997762044,652,92,26,41.4257013376732,259,88,259,88,0.4151,450.3,1.29999995231628,6.30000019073486,24,1.60000002384186
Acacia_julifera,0,7.5,W,Perennial,Eudicot,-20.452495,146.2511,332,20.45275,22.3605833252271,13.0413328806559,52.543682412647655,389.771016095917,32.9799995422363,9.888000011444095,23.4639978408813,26.5045715967814,18.17866667111715,26.6613637606303,17.038000106811552,753,162,12,84.41439442881435,421,44,379,55.5,0.421,442.7,1.39999997615814,6.30000019073486,15.8499999046326,0.899999976158142
Acacia_juncifolia,0,3,W,Perennial,Eudicot,-25.4667,150.3,349,19.06770833333335,19.1755000154177,12.5229999224345,48.322693259702845,481.855499860077,31.3880004882812,5.621999979019165,25.67599964141845,24.61166683832805,13.2596666415532,24.64299996693925,12.79266659418745,659,99,26,46.71566953136855,279,89,279,89,0.43225,607.1,1.29999995231628,6,28.1000003814697,1.89999997615814
Acacia_kalgoorliensis,0,3,W,Perennial,Eudicot,-30.6,121.3,375,19.9913333333333,18.7183334231377,13.0486665566762,44.9218013974249,575.12655247458,32.4720001220703,3.5,29.0720000267029,12.4433334668477,18.7126665910085,25.6733331680298,11.5400000413259,278,34,12,30.4409414938893,89,41,70,80,0.1664,232.1,1.20000004768372,7.59999990463257,16.7000007629395,0.600000023841858
Acacia_kelleri,0,7,W,Perennial,Eudicot,-15.2437,127.5,184,21.91525,27.4476664463679,13.9190004666646,62.862626162706604,279.393908164523,37.1399993896484,15.399999618530249,22.036000251770048,29.206666469574,23.665333350499452,30.200333277384452,23.470999638239547,948,261.5,0,114.8349986700535,639,7,268.5,7,0.4687,247.3,1.39999997615814,6.5,17.25,1.39999997615814
Acacia_kempeana,0,5,W,Perennial,Eudicot,-25.268333335,132.47136999999998,501,21.88795833333335,21.24133318662645,14.4876664678256,46.530380215622856,619.6847291441435,36.2120018005371,4.42799997329712,31.2999992370605,27.845999717712402,15.1546669006348,28.55666637420655,13.0946668783824,277,45,8,48.8594865557184,111,32,108,37,0.144,98.15,1.29999995231628,7.59999990463257,12,0.400000005960464
Acacia_kenneallyi,0,7,W,Perennial,Eudicot,-15,125.3,111,22.0175833333333,27.1451925436656,9.74375025431315,62.084354069427,223.291616043017,34.576000213623,18.6384620666504,15.1384620666504,28.4884621302287,24.5053339004517,29.2448720932007,23.8217951456706,1296,360,1,122.115911280766,969,15,563,16,0.8140499999999999,529.7,0.899999976158142,6.30000019073486,26.2000007629395,1.75
Acacia_kerryana,0,1,W,Perennial,Eudicot,-32.1,121.8,339,18.95025,16.9814998606841,12.6203332940737,48.2329606490554,491.793927512436,29.3999996185303,3.16799998283386,26.6240010261536,12.4893333911896,14.4626666704814,22.9953331947327,10.8599998553594,302,32,19,16.8431626600146,89,64,69,80,0.2037,356.9,1.20000004768372,7.19999980926514,37.9000015258789,1.70000004768372
Acacia_kettlewelliae,0,10,W,Perennial,Eudicot,-36.75,147.45,876,16.307,10.7643332804243,9.7689999093612,42.19240068623,495.348075611976,21.5919990539551,-1.70799994468689,23.5159998312593,7.13333330551783,15.0819996992747,16.7419999440511,4.69533334672451,1171,138,52,27.451645487075,387,188,203,372,1.0252,1319.4,1,5.40000009536743,92.6999969482422,3.70000004768372
Acacia_kimberleyensis,0,1.5,W,Perennial,Eudicot,-16,125.7,516,21.967,25.1655001242956,14.5996661186218,62.6595132904548,334.654621060017,35.8159980773926,12.3400001525879,23.2999992370605,27.4120003382365,20.5246664683024,28.5433330535889,20.3426667849223,1065,267,2,113.789012128471,704,13,287,14,0.6643,199.6,1.39999997615814,6.30000019073486,14.3999996185303,0.699999988079071
Acacia_kochii,0,2,W,Perennial,Eudicot,-29.50913889,117.2166667,341,20.5134166666667,19.791999955972,13.216999967893,44.7894163392166,602.982142294591,33.6959991455078,4.40000009536743,29.4039988517761,13.8653333981832,22.6386666297913,27.3660001754761,12.7213333447774,325,49,12,46.9791346847488,134,38,54,128,0.1796,217.3,1.20000004768372,6.69999980926514,13.90000009536745,0.800000011920929
Acacia_kybeanensis,0,2.5,W,Perennial,Eudicot,-36.3333,149.51668335,944,16.3369166666667,10.90274994727225,10.142499991382149,45.23574331436875,442.721781601482,21.4680004119873,-0.955999970436096,22.4240003824234,15.7740001678467,6.290666603706775,16.4179997444153,5.64800017823776,916,111,49,21.8866521841651,277,163,244,192,0.855,1372.4,1,5.09999990463257,66.6999969482422,3.20000004768372
Acacia_kydrensis,0,2,W,Perennial,Eudicot,-36.38,149.35,912,16.47375,10.7484999150038,11.3299999261896,46.6165920864351,474.639813234342,23.20599937438965,-2.66799998283386,24.664000749588,16.5779997507731,5.48399980862935,16.635333220164,4.58866653839747,829,98.5,39,23.9201521493759,257,145,227.5,175,0.7131,945.4,1,5,64.8000030517578,3
Acacia_laccata,0,4,W,Perennial,Eudicot,-17.919286999999997,133.8,292.5,21.9383333333333,26.05816664298375,14.239999810854599,55.5259472731751,432.372751639918,37.6759986877441,11.5740003585815,26.1519985198975,29.2059993743896,20.122000058492,30.3026676177979,20.0386667251587,612,157,1,110.695773407676,395,12,298.5,13,0.30620000000000003,152.4,1.39999997615814,6.69999980926514,8.89999961853027,0.699999988079071
Acacia_lacertensis,0,8,W,Perennial,Eudicot,-12.758333335,132.9,128,20.9145,27.3305002053579,12.0846660931905,67.2459841004376,201.9064741126415,35.476001739502,18.10800075531005,17.8839988708496,28.1873337427775,24.5226669311523,29.3709998130798,24.5226669311523,1410,321,1,112.2348085974445,893,5,389.5,5,0.75125,395,1.39999997615814,6,21.2000007629395,1.70000004768372
Acacia_lachnophylla,0,0.8,W,Perennial,Eudicot,-32.9826803,121.3738889,253,18.3286666666667,16.3933333555857,12.79649993777275,52.09700193878835,429.679539073306,27.8179998397827,3.13599991798401,24.9599995613098,12.1079998413722,20.7126666704814,21.35600018501285,10.99766661723455,342,38,17,25.0697959277413,111,65,69,106,0.28785000000000005,478.15,1.20000004768372,7,25.25,1.39999997615814
Acacia_lanceolata,0,1,W,Perennial,Eudicot,-29.4,115.7,311,20.02075,19.4730832576752,13.0633335113525,46.9363820027685,553.36068182645,32.5240001678467,4.6399998664856,27.884000301361098,14.288333217302949,24.0803330739339,26.3549995422363,12.9426664908727,392,70,10.5,67.7608180276527,194,34,46,191,0.2503,409.8,1.25,5.90000009536743,11.09999990463255,0.800000011920929
Acacia_lanei,0,2,W,Perennial,Eudicot,-32.6,118.9,359,18.9918333333333,16.6965001622836,12.7383333444595,47.431982635926,504.012873943787,29.4440002441406,2.58800005912781,26.8560001850128,10.6553332805634,21.3640003204346,22.8773334821065,10.6553332805634,365,53,14,41.2446101995555,145,56,56,145,0.2302,383.6,1.20000004768372,6.30000019073486,13.8999996185303,0.899999976158142
Acacia_lanigera,0,2,W,Perennial,Eudicot,-35.2666835,148.7,584,17.1836666666667,13.7058332674205,10.8559999366601,44.049816915994,528.616560664489,25.4079990386963,0.6580000221729281,25.8299996852875,11.811666667461399,13.87266663710275,19.7826663653056,7.52733341852824,779,88,46.5,16.65488062863225,230,154.5,197,197,0.6265000000000001,677.1,1.10000002384186,5.5,51.5999984741211,3.20000004768372
Acacia_lanuginophylla,0,1.2,W,Perennial,Eudicot,-32.6,119.25,340,19.0712916666667,16.564166456461,12.7196670969327,48.27511298578505,491.9254893928275,29.06599998474125,2.76800012588501,26.483999967575052,11.7246670722961,21.4666662216187,22.5413331190745,10.7253337701162,351,48,14,38.6905351423001,139,52,55,139,0.2399,381.6,1.20000004768372,6.649999856948855,18.7999992370605,1
Acacia_laricina,0,0.5,W,Perennial,Eudicot,-33.692585735,120,163,18.2309166666667,16.180916627248152,11.7200001478195,54.0092153721747,359.431960470004,25.934000015258803,4.89200019836426,21.45199978351595,12.8543334007263,20.0593331654867,20.2080000241597,12.06733326117195,406,53,17,34.2462667315969,149,58,66,142,0.3486,553.5,1.10000002384186,6.69999980926514,25.5,1.20000004768372
Acacia_lasiocalyx,0,3.5,W,Perennial,Eudicot,-31.95329,119.81835,307.5,19.561875,17.218666598200798,12.5375002026558,48.31558576325825,488.00110484466,29.2480001449585,3.32200002670288,25.9440003633499,12.07499998807905,21.4786666234334,23.53333353996275,11.1486664613088,337,47,13,38.30694435885725,129,47,52.5,126.5,0.2676,393.5,1.20000004768372,6.80000019073486,27.600000381469748,1.10000002384186
Acacia_lasiocarpa,0,1.5,W,Perennial,Eudicot,-31.2853,115.75,147,20.029625000000003,18.574275135994,11.7336665789286,49.19131085188075,435.8926732826485,29.723999977111802,6.117999792099,23.6363620758057,14.057333389918,23.02445618311565,23.9363333384196,13.6319524049759,510,100.5,8,82.6781627654189,271.5,36,43,269.5,0.35665,618.7,1.20000004768372,6.40000009536743,32.4000015258789,1.60000002384186
Acacia_lateriticola,0,1.5,W,Perennial,Eudicot,-33.2167,116.0445394,247,19.29454166666665,15.9900001883507,10.5666665236155,48.8602222633513,413.742500235488,26.289999961853,4.82200026512146,21.4319999217987,11.355666756629951,21.011666377385453,21.1659998893738,11.3046666383743,925.5,187,13,78.9470097180223,484.5,54,63,481.5,0.76345,1479.3,1.10000002384186,6.30000019073486,60.2999992370605,2.20000004768372
Acacia_latescens,0,10,W,Perennial,Eudicot,-13.743291,132.47113,149,21.0458333333333,27.1333331267039,12.542999903361,64.4062863956667,241.125881700556,35.992000579834,16.8400001525879,18.8959999084473,28.3219998677572,23.89266649882,29.4547624588013,23.7559998830159,1207,287,1,112.274506183288,786,6,379.5,6,0.6959,346,1.39999997615814,6.09999990463257,17,1.29999995231628
Acacia_latifolia,0,5,W,Perennial,Eudicot,-14.2986,133.07,134,21.3779166666667,26.8944443861643,12.82133324941,61.1794918820237,270.923299992457,36.568000793457,16.4360008239746,20.4160003662109,28.9593331019084,23.348666826884,30.029824256897,23.2833333015442,1043,251,1,113.759816083204,691,6,360,7,0.5443,260,1.39999997615814,6.19999980926514,13.3000001907349,1.10000002384186
Acacia_latipes,0,1,W,Perennial,Eudicot,-29.87,115.4,196,20.0371666666667,19.6338332692782,12.7670002182325,49.3749681941355,485.606178608684,32.076000213623,5.3600001335144,25.9679989814758,14.6086667378743,23.5866670608521,25.8606665929159,13.6686670780182,425,73,7,79.1951759064924,199,30,41,190,0.29795,465,1.20000004768372,6.40000009536743,20.649999618530252,1.15000003576279
Acacia_latisepala,0,3,W,Perennial,Eudicot,-28.85814213,151.983661,1058,17.6514166666667,13.8898334304492,11.1430000166098,46.9125378260145,463.799411466731,25.2959995269775,1.37199997901917,23.8199998140335,19.1306665738424,7.84533341725667,19.1306665738424,7.84133321046829,900,116,43,35.1783162576719,337,145,337,146,0.8106,946,1.10000002384186,5.59999990463257,65.6999969482422,3.5
Acacia_latzii,0,7,W,Perennial,Eudicot,-24.598573035,133.0305195,459,22.0430833333333,21.5798331797123,15.2396667202314,45.7568259128309,648.811132525169,37.2680015563965,3.9959999322891253,33.3160016536713,28.3639993667603,15.1793332497279,29.0953330993652,13.2246668338776,276,38,10,41.195023020566794,107,36,107,39,0.13755,89.9,1.29999995231628,7.90000009536743,14.1000003814697,0.400000005960464
Acacia_lazaridis,0,2.5,W,Perennial,Eudicot,-19.913183335,145.055139,382,20.755375,23.0326665242513,13.5019999345144,54.50879188294195,416.271834546646,34.7120018005371,9.94799995422363,24.25799989700315,27.4026662508647,18.93033321698505,27.556333223978648,17.4903331597646,633.5,141.5,8,88.8811484582613,372,28,358.5,34.5,0.3837,323.95,1.39999997615814,6.40000009536743,11.3499999046326,0.699999988079071
Acacia_legnota,0,4,W,Perennial,Eudicot,-15.08181,145.1667,53,19.9535,25.6845001379649,7.63566668828328,53.0287645581145,200.160772191802,32.1599998474121,18.5960006713867,13.7679996490479,27.4954544703166,23.3810609181722,27.8941179911296,22.852666536967,1672,382,12,105.132768179983,1106,51,881,72,1.14955,963,1.20000004768372,5.59999990463257,22.8999996185303,1.29999995231628
Acacia_leichhardtii,0,3,W,Perennial,Eudicot,-25.27421,149.9547,389,19.3101666666667,19.0273333589236,12.46833356221515,48.4014243726405,482.0120629343375,31.38000011444095,5.33599996566772,25.56400060653685,24.61899995803835,12.4800000190735,24.61899995803835,12.418666601181,653,97,24,47.3208144072887,279,83,279,83.5,0.42469999999999997,585,1.29999995231628,6,27.850000381469748,1.89999997615814
Acacia_leiocalyx,0,10,W,Perennial,Eudicot,-26.44165,150.9544017,246,18.658250000000002,19.18583329518635,12.280166715383551,48.2893921630326,445.385076141495,31.1919994354248,6.65999984741211,25.12400031089785,24.9146661758423,14.1693332990011,24.91833289464315,13.404589732488,756,113,33,44.1651434241947,299.5,118,298,123,0.4741,680.5,1.29999995231628,5.90000009536743,29.6500005722046,1.89999997615814
Acacia_leioderma,0,2,W,Perennial,Eudicot,-34.9,117.9675,47,17.995,15.5664584239324,9.02300008138021,53.3958823251572,289.014081373928,23.5799999237061,6.88500022888184,16.9200000762939,12.332000096639,18.8656250635783,19.1510416666667,12.1433335940043,786,116,23,49.3555261140394,307,75,86,300,0.6231,1368,1.10000002384186,6,53.0999984741211,2.70000004768372
Acacia_leiophylla,0,4,W,Perennial,Eudicot,-35.85042,137.77992,27,17.2428333333333,15.4491667548815,8.39861150582631,49.0984410436298,311.249753887053,23.8866672515869,6.79199981689453,16.9999990463257,11.8800004323324,19.465151309967,19.4688892364502,11.8706664244334,530,84,13,58.2368532004262,231,53,55,230,0.5052,928.6,1,6.69999980926514,67.6999969482422,2.79999995231628
Acacia_lentiginea,0,3,W,Perennial,Eudicot,-15.47,125.1876667,92,22.1085833333333,27.576916495959,11.41149965922035,67.0940110909464,222.317285151056,35.51799964904785,18.1280002593994,17.2299995422363,28.8639996846517,25.0959997177124,29.6853329340617,24.288000106811502,1204,340,1,124.379108782054,895,11,540,15,0.7186,400.55,1.34999996423721,6.40000009536743,24.6500005722046,1.5
